barcode,series,control symbol,title,contents dates,contents start year,contents end year,original access status,original access decision reasons,original access decision date,current access status,current access decision reasons,current access decision date,days closed,years closed,url
1836279,A1945,249/9/26,SEATO - Expert study group on telecommunications and SEATO working party to study CE problems (June 1966) - File No 2 [0.5cm],1966 - 1968,1966,1968,Closed,Withheld pending adv,2015-04-02 00:00:00,Open,,2017-01-20 00:00:00,659,1 years 294 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1836279
1871882,A1838,1628/1/17 PART 1,Treaty procedures - Australia - Treaty aspects of disapplication of Australian legalisation in Papua New Guinea,1974 - 1975,1974,1975,Closed,Withheld pending adv,2016-11-01 00:00:00,Open,,2017-06-02 00:00:00,213,0 years 213 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1871882
1872405,A1838,1738/2 PART 1,Antarctica - Ministerial cabinet/ministerial submissions,1975 - 1977,1975,1977,Closed,Withheld pending adv,2010-09-22 00:00:00,Open with exception,33(1)(a),2017-08-23 00:00:00,2527,6 years 336 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1872405
1872981,A1838,155/21/1 PART 17,Africa - General - Indian Ocean - Political,1983 - 1983,1983,1983,Closed,Withheld pending adv,2016-05-03 00:00:00,Open with exception,Withheld pending adv,2017-03-09 00:00:00,310,0 years 310 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1872981
1873077,A1838,175/10/1 PART 22,Israel - Political - Relations with Australia,1982 - 1982,1982,1982,Closed,Withheld pending adv,2015-08-03 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-03-24 00:00:00,599,1 years 234 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1873077
11568870,A3092,221/12/2/2 PART 2A,Recognition of Communist China,08 Jan 1960 - 11 Aug 1960,1960,1960,Closed,Withheld pending adv,2012-07-30 00:00:00,Open with exception,33(1)(a),2017-06-29 00:00:00,1795,4 years 334 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=11568870
11568926,A3092,221/12/2/2 PART 3B,Recognition of Communist China,02 Jun 1961 - 31 Jul 1961,1961,1961,Closed,Withheld pending adv,2012-07-16 00:00:00,Open,,2017-07-03 00:00:00,1813,4 years 352 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=11568926
1514693,A1838,3004/10/2 PART 2,South East Asia - Indo Chinese refugees - Australian policy,1979 - 1979,1979,1979,Closed,Withheld pending adv,2011-05-19 00:00:00,Open with exception,33(1)(j),2017-12-20 00:00:00,2407,6 years 216 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1514693
1514804,A1838,3005/11/52 PART 5,ASEAN - Relations with USSR,1980 - 1980,1980,1980,Closed,Withheld pending adv,2016-05-25 00:00:00,Open with exception,33(1)(a),2017-02-13 00:00:00,264,0 years 264 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1514804
1515538,A1838,3107/2/7 PART 8,China - Political - Summary of events - Savingrams from Hong Kong,1972 - 1973,1972,1973,Closed,Withheld pending adv,2012-03-20 00:00:00,Open with exception,33(1)(a),2017-07-06 00:00:00,1934,5 years 108 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1515538
1515553,A1838,3107/40/51/2 PART 1,China - Relations with Hong Kong,1973 - 1978,1973,1978,Closed,Withheld pending adv,2014-12-09 00:00:00,Open with exception,33(1)(a),2017-11-22 00:00:00,1079,2 years 349 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1515553
1515650,A1838,3107/12/5 PART 3,China - Social - General - Living conditions in country-side and city,1978 - 1985,1978,1985,Closed,Withheld pending adv,2015-02-25 00:00:00,Open with exception,33(1)(a),2017-01-10 00:00:00,685,1 years 320 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1515650
11568859,A3092,221/12/2/2 PART 1B,Recognition of Communist China,03 Jan 1961 - 25 Feb 1961,1961,1961,Closed,Withheld pending adv,2012-07-23 00:00:00,Open,,2017-07-03 00:00:00,1806,4 years 345 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=11568859
11568930,A3092,221/12/2/2 PART 4,Recognition of Communist China,01 Aug 1961 - 29 Sep 1961,1961,1961,Closed,Withheld pending adv,2016-05-16 00:00:00,Open,,2017-07-03 00:00:00,413,1 years 48 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=11568930
1874211,A1838,49/2/1/1 PART 15,Portugal - Foreign policy - Portuguese Timor,1983 - 1984,1983,1984,Closed,Withheld pending adv,2016-04-11 00:00:00,Open,,2017-02-16 00:00:00,311,0 years 311 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1874211
1874230,A1838,69/1/3 PART 94,USSR [Union of Soviet Socialist Republics] - Relations with Australia,1987 - 1987,1987,1987,Closed,Withheld pending adv,2016-05-16 00:00:00,Open with exception,33(1)(a),2017-02-07 00:00:00,267,0 years 267 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1874230
1875543,A1838,716/55/4/9/1 PART 1,Economic - Civil aviation - North Vietnam,1974 - 1986,1974,1986,Closed,Withheld pending adv,2011-04-29 00:00:00,Open with exception,33(1)(a),2017-02-24 00:00:00,2128,5 years 302 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1875543
1887573,A1838,3020/10/1/2 PART 1,North Vietnam - Relations with Australia - Australian statements,1972 - 1989,1972,1989,Closed,Withheld pending adv,2016-08-22 00:00:00,Open,,2017-10-11 00:00:00,415,1 years 50 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1887573
1516850,A1838,3015/1/1 PART 2,Provisional revolutionary government - Vietnam - Internal - General,1976 - 1981,1976,1981,Closed,Withheld pending adv,2016-11-01 00:00:00,Open with exception,33(1)(a),2017-05-19 00:00:00,199,0 years 199 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1516850
1516874,A1838,3015/7/3 PART 28,Republic of South Vietnam - Vietnamese refugees,1980 - 1981,1980,1981,Closed,Withheld pending adv,2011-08-09 00:00:00,Open with exception,33(1)(a),2017-01-30 00:00:00,2001,5 years 175 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1516874
1887662,A1838,3103/10/20/1 PART 22,Japan - Relations with Australia - Basic treaty of friendship and co-operation,1977 - 1988,1977,1988,Closed,Closed period | Withheld pending adv,2016-11-01 00:00:00,Open,,2017-11-22 00:00:00,386,1 years 21 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1887662
1887707,A1838,3107/2/23 PART 2,China - Political - General - Canadian material,1976 - 1988,1976,1988,Closed,Withheld pending adv,2016-04-11 00:00:00,Open with exception,33(1)(a),2017-02-24 00:00:00,319,0 years 319 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1887707
1887979,A1838,3125/10/3/3 PART 6,North Korea - Democratic Peoples Republic of Korea - Visitors to Australia,1983 - 1986,1983,1986,Closed,Withheld pending adv,2014-01-28 00:00:00,Open with exception,33(1)(a),2017-10-11 00:00:00,1352,3 years 256 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1887979
1901690,A1838,69/1/3 PART 90,USSR [Union of Soviet Socialist Republics] - Relations with Australia,1985 - 1986,1985,1986,Closed,Withheld pending adv,2016-05-16 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | Withheld pending adv,2017-02-21 00:00:00,281,0 years 281 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1901690
1555598,A1838,720/5/44/3 PART 8,Australia - Euratom nuclear safeguards agreement - Negotiating history,1978 - 1979,1978,1979,Closed,Withheld pending adv,2016-04-18 00:00:00,Open with exception,Withheld pending adv,2017-10-25 00:00:00,555,1 years 190 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1555598
1555829,A1838,720/5/1/1/1 PART 4,United Kingdom - Safeguards agreement with Australia - Negotiating history,1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00,Open,,2017-11-02 00:00:00,563,1 years 198 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1555829
1555830,A1838,720/5/1/1/1 PART 5,United Kingdom - Safeguards agreement with Australia - Negotiating history,1978 - 1978,1978,1978,Closed,Withheld pending adv,2016-04-18 00:00:00,Open,,2017-10-24 00:00:00,554,1 years 189 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1555830
1555842,A1838,720/10/7/1 PART 2,AAEC [Australian Atomic Energy Commission] - Pollution of the seas from disposal of radio active waste includes London Dumping Convention,1978 - 1980,1978,1980,Closed,Withheld pending adv,2011-10-21 00:00:00,Open,,2017-03-09 00:00:00,1966,5 years 140 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1555842
1175107,A432,1963/3047,Fisheries - Validity of State licence fees on boats landing - Fish caught beyond territorial limits,1963 - 1971,1963,1971,Closed,Withheld pending adv,2016-09-20 00:00:00,Open,33(2)(a) | 33(2)(b),2017-03-06 00:00:00,167,0 years 167 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1175107
1190674,A9421,256/1 PART 1,Australia - Defence,21 Jun 1948 - 26 Dec 1972,1948,1972,Closed,Withheld pending adv,2015-07-04 00:00:00,Open,,2017-01-20 00:00:00,566,1 years 201 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1190674
1986447,A446,1970/95558,International congress of orientalists - January 1971,1970 - 1972,1970,1972,Closed,Withheld pending adv,2016-03-29 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-06-15 00:00:00,443,1 years 78 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1986447
271607,A1838,69/1/4/21 PART 1,USSR Relations with Pakistan,1949 - 1965,1949,1965,Closed,Withheld pending adv,2011-07-06 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-11-08 00:00:00,2317,6 years 126 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=271607
1559365,A1838,689/2/11 PART 2,Papua New Guinea defence status of foreign forces agreement - Foreign,1974 - 1974,1974,1974,Closed,Withheld pending adv,2016-05-30 00:00:00,Open,,2017-02-17 00:00:00,263,0 years 263 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1559365
1559489,A1838,696/1/19/1 PART 1,ANZUK withdrawal JPC position papers,1973 - 1973,1973,1973,Closed,Withheld pending adv,2011-07-11 00:00:00,Open,,2017-02-27 00:00:00,2058,5 years 232 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1559489
1565339,A1945,56/1/7,Australian defence policy - Chemical and biological warfare - File No 2 [4cms],1960 - 1962,1960,1962,Closed,Withheld pending adv,2014-02-21 00:00:00,Open,,2017-03-06 00:00:00,1109,3 years 13 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1565339
1565381,A1945,83/2/4,Planning discussions South East Asia (File No 2),1958 - 1963,1958,1963,Closed,Withheld pending adv,2015-04-21 00:00:00,Open with exception,33(1)(a),2017-02-23 00:00:00,674,1 years 309 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1565381
1565399,A1945,100/3/4,Formosa - General file (File No 5),1958 - 1958,1958,1958,Closed,Withheld pending adv,2014-04-23 00:00:00,Open with exception,33(1)(a),2017-07-19 00:00:00,1183,3 years 87 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1565399
1565506,A1945,247/2/2,India - General file (File No 9),1958 - 1960,1958,1960,Closed,Withheld pending adv,2014-12-19 00:00:00,Open,,2017-02-21 00:00:00,795,2 years 65 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1565506
1565744,A1945,249/9/13,"SEATO - Follow up action - Communications, electronics - Fifth meeting (CE 5M)",1961 - 1963,1961,1963,Closed,Withheld pending adv,2015-04-02 00:00:00,Open,,2017-01-25 00:00:00,664,1 years 299 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1565744
12159941,A1946,1968/877 PART 1,Statement of US/Australian Co-operation in Space Research and Defence projects,1962 - 1965,1962,1965,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2015-06-19 00:00:00,Open with exception,33(1)(a),2017-02-16 00:00:00,608,1 years 243 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12159941
273254,A1838,169/11/87 PART 18,India - Relations with China.,1962 - 1962,1962,1962,Closed,33(1)(a) | Withheld pending adv,2011-09-13 00:00:00,Open with exception,33(1)(a),2017-01-16 00:00:00,1952,5 years 126 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=273254
273258,A1838,169/11/87 PART 13,India - Relations with Communist China.,1962 - 1962,1962,1962,Closed,Withheld pending adv,2011-09-19 00:00:00,Open with exception,33(1)(a),2017-01-13 00:00:00,1943,5 years 117 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=273258
273259,A1838,169/11/87 PART 15,India - Relations with China,1962 - 1962,1962,1962,Closed,Withheld pending adv,2011-09-13 00:00:00,Open with exception,33(1)(a),2017-01-16 00:00:00,1952,5 years 126 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=273259
273261,A1838,169/11/87 PART 17,India - Relations with China.,1962 - 1962,1962,1962,Closed,Withheld pending adv,2011-09-28 00:00:00,Open with exception,33(1)(a),2017-01-18 00:00:00,1939,5 years 113 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=273261
273265,A1838,169/11/128 PART 1,India - Relations with South Africa.,1948 - 1964,1948,1964,Closed,Withheld pending adv,2011-07-06 00:00:00,Open,,2017-10-24 00:00:00,2302,6 years 111 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=273265
277016,A1838,189/10/2 PART 2,Pakistan: Relations with Australia - Economic,1948 - 1963,1948,1963,Closed,Withheld pending adv,2015-08-06 00:00:00,Open,,2017-07-18 00:00:00,712,1 years 347 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=277016
280170,A5954,1599/8,Higher Defence Organisation Constitution and Terms of Reference of Chemical Defence Board ... Chemical and Biological Warfare Subcommittee ... New Weapons and Equipment Committee ... Chemical Defence Board,1945 - 1948,1945,1948,Closed,33(1)(a) | Withheld pending adv,2014-03-24 00:00:00,Open,,2017-06-15 00:00:00,1179,3 years 83 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=280170
3006158,A1209,1981/101 PART 2,Australia/Poland relations,1981 - 1981,1981,1981,Closed,Withheld pending adv,2015-10-22 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-11-08 00:00:00,748,2 years 18 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3006158
1589515,A1838,277/1/1/14 PART 5,South Pacific - Australian interests - 11th South Pacific Forum - Tarawa 1980,1980 - 1981,1980,1981,Closed,Withheld pending adv,2011-10-18 00:00:00,Open,,2017-11-07 00:00:00,2212,6 years 21 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1589515
1591718,A1838,929/32/4/10 PART 6,Human rights - Countries - Korea,1984 - 1985,1984,1985,Closed,Withheld pending adv,2014-04-17 00:00:00,Open with exception,33(1)(a),2017-08-23 00:00:00,1224,3 years 128 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1591718
1604475,A1838,249/2/7 PART 3,El Salvador - Political - Human rights,1983 - 1983,1983,1983,Closed,Withheld pending adv,2014-01-30 00:00:00,Open with exception,33(1)(a) | 33(1)(b) | Withheld pending adv,2017-01-11 00:00:00,1077,2 years 347 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1604475
1605974,A1838,250/9/9/25 PART 1,United States of America - Australian relations - Visit of Vice-President Rockefeller to Australia,1975 - 1976,1975,1976,Closed,Withheld pending adv,2016-06-23 00:00:00,Open,,2017-12-21 00:00:00,546,1 years 181 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1605974
1606013,A1838,250/9/9/31 PART 1,United States of America-Australia relations - Visitors to Australia - Vice-President Mr Bush,1981 - 1982,1981,1982,Closed,Withheld pending adv,2016-06-23 00:00:00,Open,,2017-10-26 00:00:00,490,1 years 125 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1606013
1606021,A1838,277/1/1/14 PART 1,South Pacific Australian interests - 11th South Pacific forum - Tarawa 1980,1979 - 1980,1979,1980,Closed,Withheld pending adv,2011-10-24 00:00:00,Open,,2017-07-25 00:00:00,2101,5 years 275 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1606021
12217094,A1946,1967/2849 PART 1,SEATO Intelligence Assessment Committee - File No. 4,1967 - 1969,1967,1969,Closed,Withheld pending adv,2015-03-27 00:00:00,Open with exception,33(1)(a),2017-03-08 00:00:00,712,1 years 347 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12217094
3015469,A1209,1981/462,Asmarfish - Australia/Union of Soviet Socialists Republic fishing proposal off Tasmania,1981 - 1981,1981,1981,Closed,Withheld pending adv,2012-02-01 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-01-31 00:00:00,1826,4 years 365 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3015469
3015616,A1209,1981/798 PART 2,Afghanistan - Union of Soviet Socialist Republics - Intervention,1981 - 1981,1981,1981,Closed,Withheld pending adv,2014-01-21 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-11-21 00:00:00,1400,3 years 304 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3015616
30157262,A13307,26A/3,"Indonesian full powers and correspondence regarding interpretation of the Agreement between the Government of the Commonwealth of Australia and the Government of the Republic of Indonesia establishing Certain Seabed Boundaries in the Area of the Timor and Arafura Seas, supplementary to the Agreement of 18 May 1971 - Date and place of signing: Jakarta, 9 October 1972 - Date of entry into force for Australia: 8 November 1973 - ATS Number: [1973] ATS 32 - Languages: English and Indonesian",07 Oct 1972 - 14 Nov 1972,1972,1972,Closed,Withheld pending adv,2016-06-15 00:00:00,Open,,2017-11-14 00:00:00,517,1 years 152 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=30157262
30157265,A13307,26A/3,"List of 'registered holders' of permits granted under the Petroleum (Submerged Lands) Act 1967-1973 in respect of areas to come under Indonesian jurisdiction by virtue of the Agreement between the Government of the Commonwealth of Australia and the Government of the Republic of Indonesia establishing Certain Seabed Boundaries in the Area of the Timor and Arafura Seas, supplementary to the Agreement of 18 May 1971 - Date and place of signing: Jakarta, 9 October 1972 - Date of entry into force for Australia: 8 November 1973 - ATS Number: [1973] ATS 32 - Languages: English and Indonesian",07 Nov 1973 - 07 Nov 1973,1973,1973,Closed,Withheld pending adv,2016-06-15 00:00:00,Open,,2017-11-14 00:00:00,517,1 years 152 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=30157265
3016119,A1209,1981/1791 PART 7,Australia's relations with Indonesia - East Timor,1981 - 1981,1981,1981,Closed,Withheld pending adv,2015-10-22 00:00:00,Open,,2017-07-13 00:00:00,630,1 years 265 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3016119
3028778,A1209,1957/4036,Prime Minister Menzie's statement on Suez Canal dispute,1957 - 1957,1957,1957,Closed,Withheld pending adv,2016-03-22 00:00:00,Open,,2017-11-08 00:00:00,596,1 years 231 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3028778
3029746,A1209,1957/4115,Egypt - Attitude to Suez dispute,1956 - 1957,1956,1957,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2016-03-23 00:00:00,Open with exception,33(1)(a),2017-01-25 00:00:00,308,0 years 308 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3029746
3029756,A1209,1957/4120,Suez Canal - Egyptian proposal for a conference 1956,1957 - 1957,1957,1957,Closed,Withheld pending adv,2016-03-22 00:00:00,Open,,2017-07-04 00:00:00,469,1 years 104 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3029756
12835548,M2641,1977-5/5 PART 2,Legal and treaties,1975 - 1980,1975,1980,Closed,Withheld pending adv,2011-07-12 00:00:00,Open with exception,33(1)(a),2017-03-09 00:00:00,2067,5 years 241 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12835548
12835578,M2641,1980-5/5 PART 2,Minister legal and treaties,1975 - 1980,1975,1980,Closed,Withheld pending adv,2011-07-18 00:00:00,Open with exception,33(1)(a),2017-02-17 00:00:00,2041,5 years 215 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12835578
1653871,A1838,625/14/2 PART 5,Australia's policy towards the PRC [Establishment of diplomatic relations],1972 - 1976,1972,1976,Closed,Withheld pending adv,2011-07-04 00:00:00,Open with exception,33(1)(a),2017-03-09 00:00:00,2075,5 years 249 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1653871
1653955,A1838,625/14/70 PART 1,PPP 70 - Australia and South East Asia,1975 - 1976,1975,1976,Closed,Withheld pending adv,2011-07-05 00:00:00,Open,,2017-10-16 00:00:00,2295,6 years 104 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1653955
1653978,A1838,625/15/2 PART 1,Policy planning - Defence policy,1975 - 1979,1975,1979,Closed,Withheld pending adv,2011-07-05 00:00:00,Open with exception,33(1)(a),2017-06-28 00:00:00,2185,5 years 359 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1653978
1654148,A1838,625/15/12 PART 5,Policy planning group - Australia and the non aligned movement,1975 - 1976,1975,1976,Closed,Withheld pending adv,2011-05-11 00:00:00,Open,,2017-05-18 00:00:00,2199,6 years 8 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1654148
1654169,A1838,625/15/22/5 PART 4,Attitudes to regional political organisations in South East Asia,1973 - 1975,1973,1975,Closed,Withheld pending adv,2011-07-06 00:00:00,Open with exception,33(1)(a),2017-06-22 00:00:00,2178,5 years 352 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1654169
1654245,A1838,625/15/29 PART 2,Policy planning - Antarctica,1976 - 1977,1976,1977,Closed,Withheld pending adv,2012-08-08 00:00:00,Open with exception,33(1)(a),2017-03-09 00:00:00,1674,4 years 213 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1654245
1654694,A1838,626/11/17 PART 6,Post liaison and guidance - Post files Colombo,1983 - 1984,1983,1984,Closed,Withheld pending adv,2013-10-31 00:00:00,Open with exception,33(1)(a),2017-03-23 00:00:00,1239,3 years 143 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1654694
1655058,A1838,626/11/68 PART 2,Post liaison and guidance - Post files Vientiane,1973 - 1978,1973,1978,Closed,Withheld pending adv,2011-05-09 00:00:00,Open with exception,33(1)(a),2017-01-17 00:00:00,2080,5 years 254 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1655058
12835672,M2641,1978-5/5 PART 4,"Minister, Legal and Treaties",1975 - 1980,1975,1980,Closed,Withheld pending adv,2011-07-19 00:00:00,Open with exception,33(1)(a),2017-12-01 00:00:00,2327,6 years 136 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12835672
12872449,A6364,LH1975/11-01,London Inward Cablegrams - No. LH42103 to LH42608,1950 - 1979,1950,1979,Closed,Withheld pending adv,2012-01-23 00:00:00,Open with exception,33(1)(a) | 33(1)(d) | 33(1)(g),2017-11-07 00:00:00,2115,5 years 289 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12872449
12873637,A4090,147/1/80 PART 5,Defence co-operation programs - General policy,1974 - 1984,1974,1984,Closed,Withheld pending adv,2011-10-04 00:00:00,Open with exception,33(1)(a),2017-01-31 00:00:00,1946,5 years 120 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12873637
3042610,A1209,1959/661,Hungary - Situation reports 1959,1959 - 1959,1959,1959,Closed,Withheld pending adv,2016-05-30 00:00:00,Open,,2017-06-29 00:00:00,395,1 years 30 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3042610
3044298,A1209,1961/647,Economic aid and technical assistance for Laos,1961 - 1961,1961,1961,Closed,Withheld pending adv,2015-02-16 00:00:00,Open,,2017-11-08 00:00:00,996,2 years 266 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=3044298
12904653,A1946,1969/1931,Strength of forces in Papua New Guinea File 3,1967 - 1973,1967,1973,Closed,Withheld pending adv,2013-11-21 00:00:00,Open,,2017-03-22 00:00:00,1217,3 years 121 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=12904653
13063042,M3357,RJC/40/11(2),JIO Tasking,1985 - 1988,1985,1988,Closed,Withheld pending adv,2015-03-20 00:00:00,Open with exception,33(1)(a),2017-03-07 00:00:00,718,1 years 353 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13063042
13092886,A1945,185/1/5,NATO General File No 7,1957 - 1974,1957,1974,Closed,Withheld pending adv,2015-04-21 00:00:00,Open with exception,33(1)(a),2017-06-22 00:00:00,793,2 years 63 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=13092886
1337438,A1838,160/11/148 PART 1,Ceylon [Sri Lanka] - Relations with Pakistan,1947 - 1975,1947,1975,Closed,33(1)(b) | 33(1)(a) | Withheld pending adv,2011-07-06 00:00:00,Open with exception,33(1)(a),2017-06-22 00:00:00,2178,5 years 352 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1337438
1655259,A1838,626/11/80 PART 3,Post liaison and guidance - Hanoi,1978 - 1980,1978,1980,Closed,Withheld pending adv,2011-04-28 00:00:00,Open with exception,33(1)(a),2017-01-24 00:00:00,2098,5 years 272 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1655259
1700179,A1838,250/2/1 PART 9,USA - Political - General,1968 - 1969,1968,1969,Closed,Withheld pending adv,2016-05-31 00:00:00,Open,,2017-01-25 00:00:00,239,0 years 239 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1700179
1700288,A1838,250/7/1 PART 19,USA - Foreign policy - General,1968 - 1968,1968,1968,Closed,Withheld pending adv,2016-05-16 00:00:00,Open,,2017-01-18 00:00:00,247,0 years 247 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1700288
1702089,A1838,250/10/7/6 PART 9,USA - Relations with Indonesia,1977 - 1978,1977,1978,Closed,Withheld pending adv,2010-07-16 00:00:00,Open with exception,33(1)(a),2017-01-20 00:00:00,2380,6 years 189 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702089
1702111,A1838,250/10/7/9 PART 22,USA - Relations with Indo China,1969 - 1969,1969,1969,Closed,Withheld pending adv,2015-12-22 00:00:00,Open with exception,33(1)(a),2017-01-10 00:00:00,385,1 years 20 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702111
1702114,A1838,250/10/7/9 PART 34,USA - Relations with Indo China,1978 - 1980,1978,1980,Closed,Withheld pending adv,2016-04-19 00:00:00,Open with exception,33(1)(a),2017-03-14 00:00:00,329,0 years 329 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702114
1702253,A1838,250/11/12/3 PART 1,Political - USA - Defence - Disarmament - Chemical weapons and SDI,1985 - 1986,1985,1986,Closed,Withheld pending adv,2016-09-12 00:00:00,Open with exception,Withheld pending adv,2017-02-22 00:00:00,163,0 years 163 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702253
1702292,A1838,250/11/16 PART 3,USA - Defence - SALT [Strategic Arms Limitation Talks],1978 - 1978,1978,1978,Closed,Withheld pending adv,2011-04-13 00:00:00,Open with exception,Withheld pending adv,2017-02-17 00:00:00,2137,5 years 311 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702292
1702296,A1838,250/11/16 PART 6,USA - Defence - SALT [Strategic Arms Limitation Talks],1979 - 1979,1979,1979,Closed,Withheld pending adv,2011-04-12 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-20 00:00:00,2141,5 years 315 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=1702296
